acousticness,album,artist,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,playlist,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0.098,27,Falz,0.692,186587,0.915,0.0,10,0.677,-4.979,0,Naija Rap Heavyweights,12.0,0.412,120.041,4,3jHZCxxqSUzgrkrCZ3rV30,Polished,0.762
0.0104,This Vector Sef,Vector,0.598,157013,0.595,0.0,1,0.212,-8.411,1,Naija Rap Heavyweights,6.0,0.179,80.797,4,5cekTl2XP67MLpmV4V9IDh,This Vector Sef,0.277
0.0752,Original Gangster,SESS,0.748,201143,0.79,0.000689,5,0.17,-6.208,1,Naija Rap Heavyweights,21.0,0.206,98.077,4,42Nbn1U2CPMizXE6DPUuBf,Original Gangster,0.61
0.0912,27,Falz,0.853,186013,0.677,0.0,6,0.0787,-4.981,1,Naija Rap Heavyweights,30.0,0.271,109.99,4,1sI1KyTlMCkBXi27ZyOUYK,La Fête,0.754
0.742,Control Number (OG Vibe) [feat. Jesse Jagz],Ice Prince,0.504,191060,0.568,6.17e-05,6,0.105,-3.534,0,Naija Rap Heavyweights,17.0,0.262,79.212,3,0e8oFzIsLS945tYOcq5Wsd,Control Number (OG Vibe) [feat. Jesse Jagz],0.714
0.615,Fuwa Sewa,Phyno,0.491,256575,0.851,0.0,9,0.0958,-4.335,1,Naija Rap Heavyweights,13.0,0.381,85.697,4,4pPtrk8CWYetzo0WiV6fS2,Fuwa Sewa,0.61
0.029,Dreams,DJ Spinall,0.59,198531,0.72,0.0,5,0.108,-4.165,0,Naija Rap Heavyweights,26.0,0.355,101.048,4,5bVLb9w7VSHAsF6GuoCVeP,On a Low (feat. Ycee),0.586
0.357,Buy The Bar,Zoro,0.592,209136,0.669,0.0,8,0.318,-6.283,1,Naija Rap Heavyweights,9.0,0.366,106.935,5,4bPz2GOMoRPuNh42zIty8g,Buy The Bar,0.464
0.428,Aii (Remix),Saeon,0.752,240000,0.79,0.0,6,0.17,-3.357,0,Naija Rap Heavyweights,0.0,0.269,125.091,4,3Ydg9aRWkKrIL33Umcs2dM,Aii (Remix),0.776
0.458,Owo Blow,Olamide,0.506,216923,0.937,0.0,6,0.108,0.137,0,Naija Rap Heavyweights,7.0,0.316,100.466,4,1DqRiCnvLRDP9GLWdjrnJ4,Owo Blow,0.68
0.0633,Ojere,Dremo,0.84,237035,0.679,0.0,5,0.0818,-4.921,0,Naija Rap Heavyweights,0.0,0.329,139.009,4,5s62cg4kaAdzSdgqszYLs1,Ojere,0.547
0.107,Maybe,Chyn,0.688,248503,0.631,0.0,8,0.0905,-6.418,1,Naija Rap Heavyweights,3.0,0.527,139.921,4,6Bu9f6rIH0xKnqpJEGbYrl,Maybe,0.0857
0.289,Palmwine Music,Show Dem Camp,0.657,240000,0.493,0.336,0,0.0916,-10.47,1,Naija Rap Heavyweights,4.0,0.274,199.883,4,5cdwcYMNtKyJR7akxo52zT,Popping,0.486
0.71,"Clone Wars Vol. IV ""These Buhari Times""",Show Dem Camp,0.817,270909,0.882,4.12e-05,10,0.652,-6.63,0,Naija Rap Heavyweights,0.0,0.27,98.991,4,3WkVgvkGBqCeGqzS2gDgh0,4th Republic,0.903
0.236,Mad,Vector,0.859,183353,0.678,0.00655,9,0.34,-7.249,0,Naija Rap Heavyweights,10.0,0.303,124.907,4,4TXpu3eBEKD669K2lyPZac,Mad,0.468
0.193,High Star,Yung6ix,0.813,276349,0.825,0.0,4,0.561,-4.755,0,Naija Rap Heavyweights,19.0,0.247,105.95,4,6D2nCa8bMTlE8qczTocCPb,Let Me Know (feat. Davido),0.887
0.142,What If,Yung6ix,0.857,208000,0.719,2.06e-06,6,0.275,-6.001,1,Naija Rap Heavyweights,17.0,0.0958,104.899,4,7GSKLdzIhFUkkWJkoZ2E3s,What If,0.623
0.0368,Illygaty:7057,Illbliss,0.862,253074,0.725,3.1e-05,1,0.0762,-5.462,1,Naija Rap Heavyweights,21.0,0.0652,109.984,4,2p1mb2TUspjKdy88tzilLI,OMG (Jawon Laya) [feat. Reekado Banks & Mr Eazi],0.802
0.426,Bad Boy Blaq Re-Up,Blaqbonez,0.502,251205,0.757,1.19e-06,0,0.264,-3.663,0,Naija Rap Heavyweights,19.0,0.331,89.065,4,4wB51KQthT5zYdT8xiAn8F,Good Boy,0.66
0.125,Kill'N me Softly,Naeto C,0.801,228754,0.656,8.8e-05,2,0.118,-7.968,0,Naija Rap Heavyweights,32.0,0.133,106.071,4,1N0wl7Tnt71suc5maETBxM,Kill'N me Softly,0.882
0.308,"Codename, Vol. 1",Dremo,0.757,195605,0.926,0.0,6,0.33,-1.574,0,Naija Rap Heavyweights,8.0,0.24,142.057,4,3Ic2RSgvBI5t2yFkiTV3hq,Faya,0.962
0.298,"Codename, Vol. 1",Dremo,0.836,210991,0.757,2.73e-06,9,0.239,-4.742,0,Naija Rap Heavyweights,16.0,0.14,106.972,4,45WpXIWIu8LrQJ9vtSm3yo,Dapada,0.77
0.0641,"Codename, Vol. 1",Dremo,0.757,229773,0.86,0.0,7,0.288,-2.108,1,Naija Rap Heavyweights,7.0,0.298,140.101,4,0xRODHeFJvCbI3TRVVcXMM,Breezy,0.702
0.238,Ole (feat. Dremo & Ycee),L.A.X,0.54,219063,0.789,0.0,7,0.359,-3.282,0,Naija Rap Heavyweights,9.0,0.275,160.128,4,2cXaPSn16jcjBUXYwPuOlA,Ole (feat. Dremo & Ycee),0.603
0.403,Zu Levu,Sinzu,0.765,128064,0.555,4.54e-06,4,0.287,-10.47,0,Naija Rap Heavyweights,2.0,0.22,105.108,4,1IE5pidsrCP6IpdlpNMf8i,Zu Levu,0.514
0.0137,Half Price,Alpha Ojini,0.789,214574,0.669,0.0,1,0.337,-6.841,1,Naija Rap Heavyweights,0.0,0.285,98.968,4,5PFCwu5mE5uLvDbpn8Jksn,Half Price,0.75
0.109,The Monument,Modenine,0.783,175162,0.955,1.63e-06,11,0.239,-0.516,0,Naija Rap Heavyweights,0.0,0.355,90.117,4,0LFEXhHX0WEuJDFPrYWmhd,Samuel Peters,0.676
0.0516,The Monument,Modenine,0.708,209153,0.795,0.0,8,0.0863,-4.165,0,Naija Rap Heavyweights,0.0,0.384,92.87,4,2oxYKmt1hvHlqOyRRKf8Hz,You Bad,0.707
0.686,Hungry To Live (An Audio Documentary),Ikon Ekwuyasi,0.693,237987,0.411,2.7e-06,7,0.177,-8.978,1,Naija Rap Heavyweights,0.0,0.309,130.9,5,4I8UKguGRM32JbL5zCjto1,On Your Knees,0.578
0.856,Hungry To Live (An Audio Documentary),Ikon Ekwuyasi,0.835,181498,0.578,0.0,8,0.423,-9.425,1,Naija Rap Heavyweights,0.0,0.366,99.9,4,0fsZ4q8KLOFnJYZLw9WzCZ,Grow,0.778
0.0673,Omo Muda,SESS,0.539,214727,0.861,0.0,8,0.34,-3.883,1,Naija Rap Heavyweights,0.0,0.369,95.726,4,1l5kwIE9ZyFGcAGzldljhZ,Prblm,0.787
0.0892,Nouveau Niveau,Boogey,0.621,192052,0.582,0.0,1,0.0585,-8.266,1,Naija Rap Heavyweights,0.0,0.373,78.358,4,6lAXirOeVxe5ZIKMjzwTun,Magic Man,0.664
0.308,Half Price,Alpha Ojini,0.7,206366,0.77,0.00772,9,0.209,-4.589,0,Naija Rap Heavyweights,0.0,0.204,105.121,4,5OjHtcXiQ0x36UvyVvXB0Y,Boli & Fish,0.652
0.453,Palmwine Music 2,Show Dem Camp,0.768,255158,0.631,9.23e-05,10,0.167,-8.557,0,Naija Rap Heavyweights,14.0,0.248,94.998,4,55tryLoYgq4uU7tlu3tazl,Tropicana,0.451
0.35,Half Price,Alpha Ojini,0.797,192987,0.762,0.000136,9,0.344,-7.886,0,Naija Rap Heavyweights,0.0,0.342,148.067,4,1wbi4Yx6JdkZVu6lTZnQBt,Black Magic,0.742
0.0813,Half Price,Alpha Ojini,0.667,201162,0.592,0.00188,10,0.146,-7.139,0,Naija Rap Heavyweights,0.0,0.336,176.307,4,5TUzyqQ835w9X9CU0F4PPC,Ludo,0.32
0.274,Half Price,Alpha Ojini,0.904,206497,0.718,1.59e-05,10,0.147,-8.57,0,Naija Rap Heavyweights,0.0,0.243,121.94,4,4YQXkK50NG9cosWNfAh8AK,Yahooboy Muzik,0.901
0.302,1960: The Album,Eva Alordiah,0.855,198192,0.817,0.0,4,0.0798,-5.452,0,Naija Rap Heavyweights,7.0,0.174,109.956,4,507J5TTwRHCgxskE1blo6V,Deaf,0.726
0.442,Crown,AQ and Loose Kaynon,0.75,232640,0.828,0.0,4,0.102,-3.748,0,Naija Rap Heavyweights,2.0,0.312,139.647,4,0I3jMXLW1OvRyRQwqdES04,Gang Gang,0.468
0.173,Woman Power Series,Korra Obidi,0.755,226325,0.7,0.0,9,0.0793,-6.632,0,Naija Rap Heavyweights,8.0,0.209,140.013,4,7inhfCdxKLKagw3iTKo8km,Kilibe (feat. Mzkiss),0.268
0.269,Adura (feat. Ceeza Milli),fatboi,0.695,170667,0.568,0.0,10,0.0854,-8.468,0,Naija Rap Heavyweights,0.0,0.246,135.139,4,0rOAlAB27Y6FQsD7xrzk1u,Adura (feat. Ceeza Milli),0.521
0.613,"I Ain't Gat No Time (Female Version) [feat. MzKizz, LucyQ & Phlow]",Pepenazi,0.498,255920,0.85,0.0,11,0.0981,-3.215,1,Naija Rap Heavyweights,0.0,0.301,66.839,5,3G8tjY6s3UqYcelq66kD4x,"I Ain't Gat No Time (Female Version) [feat. MzKizz, LucyQ & Phlow]",0.88
0.109,Crown,AQ and Loose Kaynon,0.648,347200,0.806,0.0,11,0.27,-4.782,0,Naija Rap Heavyweights,3.0,0.346,89.906,4,4mpmsm4UwdgMXROn6dmJHf,Crown,0.597
0.0905,Nouveau Niveau,Boogey,0.836,182883,0.66,0.0106,1,0.119,-9.54,1,Naija Rap Heavyweights,0.0,0.202,127.002,4,2jw98xwIVLyFkUe2wsvE75,Don't Listen to This (I'm Wack II),0.279
0.448,Last Night in Lagos,Ozone,0.644,180000,0.604,1.65e-06,0,0.219,-8.279,1,Naija Rap Heavyweights,4.0,0.357,100.081,4,4e3KN99Ak4gd3kB4zOTDkQ,Last Night in Lagos,0.516
0.238,Big Baller,Lucy Q,0.874,209345,0.966,7.95e-06,7,0.145,-1.678,0,Naija Rap Heavyweights,0.0,0.248,127.004,4,7MIMwkzlJ7150jt5ptiYRS,Big Baller,0.621
0.279,OGA (Remix),PsychoYP,0.754,284601,0.712,0.0,4,0.606,-5.959,0,Naija Rap Heavyweights,0.0,0.279,149.974,4,0209VKevaQlhcLMzVbebma,OGA (Remix),0.598
0.307,Necessary,DRB Lasgidi,0.863,155294,0.776,5.27e-06,8,0.0887,-4.889,0,Naija Rap Heavyweights,9.0,0.0712,135.894,4,0KfbaufRofajjx1UyiK2n1,Necessary,0.893
0.459,Welcome to The Ville,Apex Village,0.831,174545,0.339,0.0,5,0.117,-12.478,0,Naija Rap Heavyweights,0.0,0.313,142.978,4,2GLoAWABArfA9V4ceLrOjA,SLIME,0.692
0.455,Bad Boy Blaq,Blaqbonez,0.787,243493,0.596,0.0,1,0.336,-7.722,1,Naija Rap Heavyweights,6.0,0.36,135.059,4,1EIjLVxiJAB0SvbRbEiRQm,Lowkey,0.527
0.221,Respek on My Name,Yung6ix,0.753,240492,0.633,0.0,8,0.225,-7.793,0,Naija Rap Heavyweights,15.0,0.362,121.488,4,4RnpSEP0e2Eczzt3rowReo,Respek on My Name,0.501
0.331,El-Hadj,Reminisce,0.539,306404,0.948,0.0,1,0.145,-0.928,1,Naija Rap Heavyweights,5.0,0.388,103.126,3,6AtVYpHL6GM12qHARLx7z1,Feego,0.738
0.217,O Sure,Ola Dips,0.578,277540,0.792,0.0,1,0.201,-4.518,1,Naija Rap Heavyweights,2.0,0.355,161.013,4,5B1yObfkeQxNrGXiJTN2AK,O Sure,0.693
0.576,Betty Butter,Mayorkun,0.88,129802,0.567,0,2,0.346,-4.049,1,Naija(Afrobeats) Mix 2020,19.0,0.0585,110.086,4,6auzoDx8DfFCIPW76Q8vW9,Betty Butter,0.823
0.115,Woman,Rema,0.84,238912,0.687,2.2e-06,11,0.115,-7.203,0,Naija(Afrobeats) Mix 2020,16.0,0.1,113.038,4,62N0RkCCs4XQXk7hgnpOXo,Woman,0.678
0.446,Something Different,Adekunle Gold,0.719,176962,0.781,7.38e-06,3,0.112,-2.922,0,Naija(Afrobeats) Mix 2020,32.0,0.139,99.718,4,22yUvcHEFROGrYU0KJ8tY4,Something Different,0.715
0.267,New York City Girl,Fireboy DML,0.71,140971,0.542,0,5,0.0894,-8.572,1,Naija(Afrobeats) Mix 2020,49.0,0.0545,98.071,4,6oNWenybInIeZNqlUSX2KP,New York City Girl,0.537
0.209,Wildfire,prettyboydo,0.666,167967,0.532,0.00387,10,0.101,-6.902,0,Naija(Afrobeats) Mix 2020,35.0,0.259,99.977,4,4sdQP8MQz51M9SMKQWmV3M,Mentally,0.96
0.111,MJ Remix,Bad Boy Timz,0.848,189910,0.641,0.000396,9,0.135,-3.178,1,Naija(Afrobeats) Mix 2020,43.0,0.121,114.979,4,2AUkfEsLIXq3aL0zMWRS7P,MJ Remix - Remix,0.666
0.245,King Of Love,Kizz Daniel,0.711,149744,0.752,0.000153,7,0.0664,-4.052,1,Naija(Afrobeats) Mix 2020,42.0,0.201,175.045,3,0P8FdjOB2OYAO6mmnoMJmE,Ada,0.956
0.582,Get Layd,Omah Lay,0.719,159339,0.424,0.000271,8,0.0887,-6.157,0,Naija(Afrobeats) Mix 2020,57.0,0.301,144.292,5,0qTbh1DLzauftSDhU9dZ3K,Damn,0.42
0.263,Wildfire,prettyboydo,0.857,235615,0.783,0.000969,8,0.0658,-6.406,1,Naija(Afrobeats) Mix 2020,44.0,0.188,119.087,4,3dL7qp0No2TZGOwYvZGQcX,Wetin You Smoke,0.608
0.0173,Roots,NSG,0.853,191360,0.705,0.217,11,0.0625,-4.731,0,Naija(Afrobeats) Mix 2020,62.0,0.115,112.026,4,35Q5ldq74wOaAErCmL9OQZ,Grandad,0.961
0.21,You,Omah Lay,0.784,163299,0.729,0,7,0.0535,-4.644,1,Naija(Afrobeats) Mix 2020,45.0,0.113,96.92,4,05ZZL4ul4eTDuBJ9A1zwsC,You,0.807
0.608,End Of The Wicked (feat. Octavian),Cruel Santino,0.748,186342,0.819,0.0615,0,0.109,-5.41,0,Naija(Afrobeats) Mix 2020,56.0,0.0789,150.01,4,44wbg5P53VGNBCtg9nxYtm,End Of The Wicked (feat. Octavian),0.69
0.507,Bad Influence,Omah Lay,0.831,138653,0.388,0.242,0,0.122,-14.52,0,Naija(Afrobeats) Mix 2020,51.0,0.234,96.951,4,2RaHreAi8lXvQOM0prMvXT,Bad Influence,0.777
0.0965,Of Lagos,Mayorkun,0.896,165721,0.735,0,10,0.0735,-5.248,1,Naija(Afrobeats) Mix 2020,52.0,0.0622,113.024,4,0G6mkL7Qenh7YYWPuorN3A,Of Lagos,0.674
0.669,Jump,3081 Main,0.776,178808,0.476,0.000274,11,0.101,-7.358,0,Naija(Afrobeats) Mix 2020,28.0,0.0762,98.01,4,1rkHTmHnZ04lV0lqTnCQY0,Jump,0.364
0.391,Call,Joeboy,0.761,165014,0.633,0.00162,0,0.101,-6.319,1,Naija(Afrobeats) Mix 2020,60.0,0.0409,100.005,4,0Tfeagn4SfS9qWtxOJEcVC,Call,0.712
0.0212,Roots,NSG,0.754,191333,0.596,0.00191,10,0.274,-5.54,0,Naija(Afrobeats) Mix 2020,53.0,0.345,199.986,4,17aDzWS0KU09MVWtagw2FI,MCM,0.775
0.568,love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],CKay,0.655,188093,0.708,0.00117,5,0.113,-6.403,0,Naija(Afrobeats) Mix 2020,58.0,0.141,186.017,4,140dx97IbJbQhIMd7AaHeb,love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],0.525
0.553,Odeshi Ft. Tim Lyre,prettyboydo,0.843,157720,0.694,0.0511,1,0.0577,-8.138,1,Naija(Afrobeats) Mix 2020,42.0,0.134,140.05,4,7eMJ8pDrKjQthku1pZYLLS,Odeshi,0.533
0.217,Koni Koni,Fiokee,0.76,188235,0.705,2.11e-06,2,0.0789,-4.807,0,Naija(Afrobeats) Mix 2020,4.0,0.114,101.988,4,4LPrgEmKD13ou3u3wDSOtx,Koni Koni,0.765
0.384,Ourself,NSG,0.936,190400,0.538,0.000201,9,0.0794,-5.622,1,Naija(Afrobeats) Mix 2020,62.0,0.188,103.02,4,2DqsOLmZv2C0IxYyG9SlmI,Ourself,0.669
0.109,Pioneers,DRB Lasgidi,0.949,209126,0.621,0.000573,7,0.231,-5.834,1,Naija(Afrobeats) Mix 2020,36.0,0.13,102.985,4,0l854Wl0jJ1jzcFdrgDj9B,Ma Pariwo,0.617
0.0694,MJ,Bad Boy Timz,0.85,157675,0.616,0.0539,6,0.0913,-4.228,0,Naija(Afrobeats) Mix 2020,53.0,0.0797,115.085,4,3hEKfBbFeRPFOifTpfNnfv,MJ,0.569
0.0194,Pioneers,DRB Lasgidi,0.825,194595,0.738,0,10,0.294,-5.612,0,Naija(Afrobeats) Mix 2020,48.0,0.166,110.906,4,319xYgRF9JFpGLTtiCDhC7,Trouble,0.555
0.0774,Mi Casa Su Casa,Korede Bello,0.782,168253,0.447,0,5,0.0883,-9.385,0,Naija(Afrobeats) Mix 2020,55.0,0.188,96.98,4,3LFGua1rSkHnuLmuMClOh9,Mi Casa Su Casa,0.826
0.285,Jore (feat. Kizz Daniel),Adekunle Gold,0.617,176327,0.889,0.000469,1,0.407,-3.407,0,Naija(Afrobeats) Mix 2020,50.0,0.0833,116.765,4,501uuMWV5ZMqg4gCXfNAda,Jore,0.569
0.0428,"Laughter, Tears & Goosebumps",Fireboy DML,0.726,164000,0.802,0.0728,11,0.314,-6.528,0,Naija(Afrobeats) Mix 2020,52.0,0.197,119.829,4,0s3ZpsAaVCbWxDhLq2B2wh,Scatter,0.593
0.548,Ginger You,Ajebutter22,0.891,222857,0.793,0.0779,6,0.155,-4.443,0,Naija(Afrobeats) Mix 2020,50.0,0.0654,112.008,4,2ffoa5r1ThY7vF6zp8Sp1Q,Ginger You,0.723
0.419,"Laughter, Tears & Goosebumps",Fireboy DML,0.561,232800,0.515,1.2e-05,5,0.109,-6.226,1,Naija(Afrobeats) Mix 2020,56.0,0.0527,100.268,4,3B5slaBuBK0BsuNw570pmx,Like I Do,0.503
0.515,Kpanlogo,DarkoVibes,0.636,201926,0.522,0.000385,10,0.101,-8.454,0,Naija(Afrobeats) Mix 2020,49.0,0.311,106.933,4,7sWaLgAGXLdAzRdqmwXilZ,Confirmed,0.695
0.102,Lówó Lówó,May D,0.85,200385,0.886,1.36e-06,8,0.0652,-2.584,1,Naija(Afrobeats) Mix 2020,35.0,0.0747,114.981,4,3hGIYcZrg1geRv2pD1vIP5,Lówó Lówó,0.889
0.305,Dior (Remix),IDPizzle,0.8,226290,0.476,0,2,0.101,-10.61,1,Naija(Afrobeats) Mix 2020,60.0,0.221,139.97,4,0qMTefNvgkvCO9cQ4feQSe,Dior - Remix,0.198
0.0274,Afro Streets,Rexxie,0.907,182470,0.758,0.0301,1,0.0844,-5.087,1,Naija(Afrobeats) Mix 2020,31.0,0.212,117.979,4,5IYQf2N3VE9Wfa76Q5LRM7,Mofoti,0.69
0.134,Bop Daddy,Falz,0.933,215987,0.577,0.00525,1,0.119,-6.973,1,Naija(Afrobeats) Mix 2020,55.0,0.326,105.061,4,1NyHjGLDvRk7BhAqqhNH1d,Bop Daddy,0.806
0.888,OXYGENE,Oxlade,0.437,179600,0.384,7.28e-05,1,0.305,-9.911,1,Naija(Afrobeats) Mix 2020,46.0,0.161,66.769,3,1b5MhsiBGQyPjrb5zzAlXM,O2,0.355
0.436,Juicy,Darkoo,0.913,197893,0.654,1.27e-05,9,0.157,-6.029,0,Naija(Afrobeats) Mix 2020,64.0,0.105,103.026,4,3Gs3xtwTh4E0TsnSbKVGaP,Juicy,0.916
0.534,OXYGENE,Oxlade,0.788,151456,0.507,0.00688,2,0.093,-7.017,1,Naija(Afrobeats) Mix 2020,41.0,0.0408,102.982,4,5KloByKt08LUcD2zKtARf3,HOLD ON,0.597
0.0877,A Good Time,DaVido,0.525,172500,0.567,0,0,0.0774,-7.263,0,Naija(Afrobeats) Mix 2020,66.0,0.176,96.926,4,0xr7t6jQWzFsZ9XwfcxAu7,D & G (feat. Summer Walker),0.685
0.344,Company / Issues,Higo,0.814,151898,0.712,0.00561,8,0.0719,-6.225,0,Naija(Afrobeats) Mix 2020,47.0,0.277,110.15,4,79ydXWBVWRziknKUc2l4sT,Company,0.929
0.649,THIS SH!T,AYLØ,0.67,170217,0.614,0.00579,1,0.119,-7.623,0,Naija(Afrobeats) Mix 2020,37.0,0.3,183.851,4,4e0nFC5a95gFWJUzrQ8ggy,THIS SH!T,0.496
0.0654,One in a Million,Chu-Chu,0.628,176641,0.846,0,2,0.0783,-5.735,1,Naija(Afrobeats) Mix 2020,32.0,0.0459,105.156,4,2NAP8vOkkgDGfzjuFOeg2R,One in a Million,0.748
0.324,Roots,NSG,0.75,217733,0.492,0.000139,0,0.232,-6.65,1,Naija(Afrobeats) Mix 2020,55.0,0.258,98.173,4,0ibShYbjMMERrW91r5VyoT,Lupita,0.586
0.0593,Gunshot,Peruzzi,0.574,184724,0.75,0,1,0.113,-3.291,0,Naija(Afrobeats) Mix 2020,39.0,0.259,100.917,4,0CWmRg7joTL7XNSh0a6aLh,Gunshot,0.824
0.488,+44,Lotto Boyzz,0.677,222351,0.649,0,6,0.187,-4.9,1,Naija(Afrobeats) Mix 2020,64.0,0.224,105.332,4,60eJ3MVSGh1Wias2xfZVdp,+44,0.587
0.206,Sudden,Tekno,0.836,199223,0.78,0.00612,10,0.118,-6.368,0,Naija(Afrobeats) Mix 2020,55.0,0.183,103.013,4,2k7xqYx9J0peyoyuIyNFno,Sudden,0.758
0.506,Boo of the Booless,chike,0.75,198000,0.699,0.00583,0,0.296,-4.122,0,Naija(Afrobeats) Mix 2020,37.0,0.0592,93.999,4,5jD2hbhWwA9EMBX9A4j1sY,Roju,0.814
0.446,Fantasy,Niniola,0.823,176106,0.734,0.4,4,0.188,-5.424,0,Naija(Afrobeats) Mix 2020,44.0,0.112,112.348,4,7CT50AAAJs2s9HZ7UR5vGe,Fantasy,0.743
0.0193,Lol (Lord of Lamba),Naira Marley,0.88,208377,0.807,0.111,1,0.141,-3.671,1,Naija(Afrobeats) Mix 2020,49.0,0.303,128.921,4,5S68HS59VTLtYgR3DeAGz6,Tesumole,0.765
0.429,Claro,WundaB,0.61,192000,0.47,0.302,9,0.109,-8.511,0,Naija(Afrobeats) Mix 2020,33.0,0.057,119.549,5,6gTpsxBvq56Vihf0EGIwEL,Claro,0.213
0.24,Falling for You,Chu-Chu,0.785,188639,0.53,0.1,7,0.0995,-7.396,1,Naija(Afrobeats) Mix 2020,36.0,0.0944,101.023,4,3ujae6GDUGKfAGdOZjGykQ,Falling for You,0.512
0.63,999,Olamide,0.799,174884,0.835,5.45e-05,6,0.0779,-4.403,1,Naija(Afrobeats) Mix 2020,40.0,0.204,129.039,4,4FqVNTHiUxqD9UB4TnUs1s,Wonma!,0.679
0.319,"Poison (feat. Take A Daytrip, Obongjayar, Santi)",Octavian,0.845,153873,0.461,0.000102,11,0.0963,-6.839,0,Naija(Afrobeats) Mix 2020,61.0,0.0471,100.034,4,7HlXRHkOnRSSCZL2ggNgan,"Poison (feat. Take A Daytrip, Obongjayar, Santi)",0.533
0.304,Trust Issues,3081 Main,0.851,169482,0.47,0.000248,7,0.156,-8.506,0,Naija(Afrobeats) Mix 2020,28.0,0.16,102.02,4,2ZOLUeglIgPWNsVjyRMjRD,Trust Issues,0.473
0.529,Make E No Cause Fight 2,Ajebutter22,0.739,201600,0.637,5.37e-05,2,0.172,-6.545,1,Naija(Afrobeats) Mix 2020,48.0,0.26,99.861,4,19l8i6cV0tUIn3ON8duR4r,Too Many Women,0.763
0.0548,SoundMan Vol. 1,Starboy,0.735,198679,0.761,1.78e-06,10,0.0482,-4.219,0,Naija(Afrobeats) Mix 2020,58.0,0.0496,94.025,4,6eHqU8ntHGzddACoxlfDX0,Jam (feat. Wizkid),0.79
0.229,Attention,Tiwa Savage,0.758,208000,0.631,0,2,0.105,-5.613,1,Naija(Afrobeats) Mix 2020,53.0,0.0439,105.001,4,4rEuaYXYUrHtcpIo26pxAt,Attention,0.292
0.575,Cnn,9ice,0.688,259683,0.735,3.42e-05,5,0.151,-5.277,0,9ice Bashorun - Deluxe Tradition Hits,0.0,0.0701,95.051,4,4pbQZiqGSCMOKdY6NSxqyr,Perfect Imperfection,0.715
0.574,Cnn,9ice,0.771,189806,0.89,6.99e-05,7,0.0889,-4.195,1,9ice Bashorun - Deluxe Tradition Hits,0.0,0.0452,104.994,4,5hy3u9XMQZjZvD0KsaGuZZ,I Insist (feat. Phyno),0.759
0.479,Cnn,9ice,0.759,215197,0.855,0.0,0,0.154,-3.212,0,9ice Bashorun - Deluxe Tradition Hits,0.0,0.0548,131.979,4,3COaAVzWm9M7bQUqB7dqJb,Last Bus Stop,0.784
0.174,Cnn,9ice,0.671,226978,0.912,0.0211,2,0.179,-4.594,1,9ice Bashorun - Deluxe Tradition Hits,0.0,0.0386,92.264,3,2IDLMk2UnOaR4DHfWZhrsU,Olomi,0.77
0.564,Cnn,9ice,0.434,261486,0.922,4.78e-06,10,0.334,-3.627,0,9ice Bashorun - Deluxe Tradition Hits,0.0,0.223,163.834,5,3O0TFIRvmnrIgyX6Xxhp9e,Falling My Hand,0.87
0.758,Cnn,9ice,0.796,233665,0.488,1.3e-06,9,0.0829,-6.299,0,9ice Bashorun - Deluxe Tradition Hits,0.0,0.0347,125.958,4,3KVZCIVYaSflfNeIrDzmSD,Gbona Lokan MI,0.566
0.646,Cnn,9ice,0.531,225802,0.906,0.0,9,0.195,-2.763,1,9ice Bashorun - Deluxe Tradition Hits,0.0,0.271,79.36,5,6fXbWuKF7PpeEBjvVby1Of,Palongo (feat. Olamide),0.878
0.758,Cnn,9ice,0.73,298553,0.697,0.0,5,0.0836,-5.147,1,9ice Bashorun - Deluxe Tradition Hits,0.0,0.0805,118.07,4,0i3XgigmnV2vpSSLrBd2NL,Ara Yin,0.799
0.412,Cnn,9ice,0.695,219011,0.925,5.02e-05,9,0.2,-3.939,0,9ice Bashorun - Deluxe Tradition Hits,0.0,0.0366,127.967,4,2x4NsqJokjUydVRDWryLfK,Quality,0.936
0.7,Cnn,9ice,0.635,234109,0.855,4.58e-05,5,0.183,-5.024,0,9ice Bashorun - Deluxe Tradition Hits,0.0,0.0768,160.008,4,1zjUzvYAH3RDNjelG4VXxk,7seven,0.778
0.55,Cnn,9ice,0.627,243304,0.937,0.0,9,0.0837,-3.131,0,9ice Bashorun - Deluxe Tradition Hits,0.0,0.0464,90.019,4,1w7ETAvPwM5mrFoLWHLeO2,Life Drama,0.616
0.434,Cnn,9ice,0.509,267990,0.628,0.0,10,0.0918,-4.035,0,9ice Bashorun - Deluxe Tradition Hits,0.0,0.0617,106.564,5,2g1KGexUi4OPfHg8hxxum5,Aje,0.599
0.258,Gra,9ice,0.506,195109,0.848,3.94e-05,3,0.0757,-4.928,1,9ice Bashorun - Deluxe Tradition Hits,0.0,0.0567,114.283,4,4H5FOg1JJtW9ODUdh161BA,Possible,0.901
0.488,Gra,9ice,0.796,249208,0.937,9.62e-06,6,0.206,-2.777,0,9ice Bashorun - Deluxe Tradition Hits,0.0,0.0986,125.935,4,7bV2sTH1wmtFKGliBsFbGI,Daily Bread,0.905
